id,city,age,date,protectionorder,why1,why2,killer1,killer2,killingway1,killingway2,killingway3,statusofkiller,year
1808, Bursa ,,05/08/2017,   No ,Controversy,,Boyfriend,,Firearm,,,Suicide ,2017
1809, Istanbul ,Adult,10/08/2017,   Undetectable ,Money,,2 Friend,,Torture,,,,2017
1810, Izmir , Adult ,11/08/2017,   No ,Controversy,,Relative,,Firearm,,,Suicide ,2017
1811, Kayseri , Adult ,13/08/2017,   No ,Undetectable,,Boyfriend,,Firearm,,,Prisoner ,2017
1812, Konya ,,14/08/2017,   Yes,Controversy,Be rejected,Husband,,Firearm,,,Prisoner ,2017
1813, Manisa , Adult ,15/08/2017,   No ,Controversy,,Husband,,Assault,,,Prisoner ,2017
1814, Nigde , Adult ,16/08/2017,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2017
1815, Nigde ,,16/08/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Prisoner ,2017
1816, Sanliurfa ,,17/08/2017,   No ,Undetectable,,Father,Brother,Cutting Tool,,,Undetectable ,2017
1817, Sanliurfa ,,17/08/2017,   No ,Undetectable,,Stepson,,Assault,,,Prisoner ,2017
1818,,,19/08/2017,   No ,Controversy,,Boyfriend,,Asphyxiate,,,,2017
1819,,,21/08/2017,   No ,Hate,,Undetectable,,Cutting Tool,,,,2017
1820,,,27/08/2017,   Undetectable,Undetectable,,Undetectable,,Firearm,,,,2017
1821,,,28/08/2017,   No ,Controversy,,Husband,,Cutting Tool,,,,2017
1822,,,29/08/2017,   No ,Undetectable,,Husband,,Firearm,,,,2017
1823,,,29/08/2017,   Undetectable,Undetectable,,Husband,,Firearm,,,,2017
1824,,,30/08/2017,   Undetectable,Because something that a man wanted did not happen,,Husband,,Firearm,,,,2017
1825,,,31/08/2017,   Undetectable ,Undetectable,,Undetectable,,Asphyxiate,,,,2017
1826,,,31/08/2017,   No ,Controversy,,Husband,,Cutting Tool,,,,2017
1827,,,31/08/2017,   Undetectable,Jealousy,,Relative,,Firearm,,,,2017
1828,,,31/08/2017,   No ,Hate,,Undetectable,,Cutting Tool,,,,2017
1829, Ankara ,,02/09/2017,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2017
1830, Antalya , Adult ,03/09/2017,   No ,Undetectable,,Undetectable,,Falling From High,,,Undetectable ,2017
1831, Bartin ,,04/09/2017,   No ,Jealousy,,Husband,,Firearm,,,Prisoner ,2017
1832, Bursa ,,05/09/2017,   No ,Controversy,,Son,,Asphyxiate,,,Prisoner ,2017
1833, Bursa , Adult ,05/09/2017,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2017
1834, Diyarbakir , Adult ,06/09/2017,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2017
1835, Eskisehir ,,07/09/2017,   No ,Extortion,,Someone She Does Not Know,,Assault,,,Prisoner ,2017
1836, Eskisehir , Adult ,07/09/2017,   No ,Undetectable,,Someone She Does Not Know,,Undetectable,,,Prisoner ,2017
1837, Eskisehir ,,07/09/2017,   No ,Extortion,,Someone She Does Not Know,,Assault,,,Prisoner ,2017
1838, Hatay , Adult ,08/09/2017,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Investigation Continues ,2017
1839, Hatay ,,08/09/2017,   No ,Undetectable,,Son,,Firearm,,,Prisoner ,2017
1840, Hatay , Adult ,08/09/2017,   No ,Be rejected,,Ex Husband,,Firearm,,,Undetectable,2017
1841, Hatay ,Adult,08/09/2017,   No ,Honor,,Undetectable,,Firearm,,,,2017
1842, Hatay , Adult ,08/09/2017,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Investigation Continues ,2017
1843, Hatay , Adult ,08/09/2017,   No ,Be rejected,,Relative,,Firearm,,,Prisoner ,2017
1844, Istanbul , Adult ,09/09/2017,   No ,Undetectable,,Groom,,Firearm,,,Prisoner ,2017
1845, Istanbul ,,10/09/2017,   No ,Undetectable,,Boyfriend,,Falling From High,,,Undetectable ,2017
1846, Istanbul ,,10/09/2017,   No ,For wanting to make a decision about her own life,Honor,Brother,,Firearm,,,Prisoner ,2017
1847, Izmir , Adult ,11/09/2017,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Investigation Continues ,2017
1848, Kayseri , Adult ,13/09/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2017
1849, Kayseri , Adult ,13/09/2017,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2017
1850, Kayseri ,,13/09/2017,   No ,Undetectable,,Grandson,,Cutting Tool,,,Prisoner ,2017
1851, Konya , Adult ,14/09/2017,   Yes ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2017
1852, Konya , Adult ,14/09/2017,   No ,Controversy,,Friend,,Cutting Tool,,,Prisoner ,2017
1853, Manisa ,,15/09/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2017
1854, Manisa , Adult ,15/09/2017,   No ,Theft,,Someone She Does Not Know,,Assault,,,Prisoner ,2017
1855, Manisa , Adult ,15/09/2017,   No ,Controversy,,Undetectable,,Firearm,,,Investigation Continues ,2017
1856, Manisa , Adult ,15/09/2017,   No ,Undetectable,,Son,,Assault,,,Prisoner ,2017
1857, Manisa , Adult ,15/09/2017,   No ,Be rejected,,Ex Husband,,Firearm,,,Wanted ,2017
1858,,,19/09/2017,   No ,Undetectable,,Husband,,Cutting Tool,,,,2017
1859,,,19/09/2017,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2017
1860,,,20/09/2017,   No ,Undetectable,,Step Father,,Firearm,,,,2017
1861,,,21/09/2017,   No ,Substance Abuse,,Son,,Torture,,,,2017
1862,,,22/09/2017,   No ,Animosity,,Someone She Knows,,Firearm,,,,2017
1863,,,22/09/2017,   No ,Hate,,Undetectable,,Firearm,,,,2017
1864,,,22/09/2017,   Undetectable ,Jealousy,,Father,,Cutting Tool,,,,2017
1865,,,23/09/2017,   Yes ,Divorce,,Husband,,Firearm,,,,2017
1866,,,26/09/2017,   No ,Undetectable,,Brother,,Firearm,,,,2017
1867,,,28/09/2017,   No ,Jealousy,,Husband,,Firearm,,,,2017
1868,,,28/09/2017,   No ,Undetectable,,Husband,,Firearm,,,,2017
1869,,,30/09/2017,   No ,While Protecting Her Relative,,Ex Brother-in-law,,Firearm,,,,2017
1870,,,30/09/2017,   No ,Jealousy,,Boyfriend,,Cutting Tool,,,,2017
1871, Ankara , Adult ,02/10/2017,   No ,Controversy,,Undetectable,,Firearm,,,Undetectable,2017
1872, Antalya ,,03/10/2017,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Escape ,2017
1873, Antalya , Underage ,03/10/2017,   No ,Controversy,,Father,,Firearm,,,Suicide ,2017
1874, Bartin , Adult ,04/10/2017,   No ,Jealousy,,Husband,,Cutting Tool,,,Prisoner ,2017
1875, Bursa , Adult ,05/10/2017,   No ,Undetectable,,Husband,,Cutting Tool,,,Prisoner ,2017
1876, Hatay , Adult ,08/10/2017,   No ,Controversy,,Father-in-law,,Firearm,,,Prisoner ,2017
1877, Hatay , Underage ,08/10/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues,2017
1878, Istanbul ,Adult,10/10/2017,   No ,Breaking Up,,Ex Husband,,Falling From High,,,,2017
1879, Istanbul ,,10/10/2017,   No ,Controversy,,Someone She Knows,,Cutting Tool,Assault,,Prisoner ,2017
1880, Izmir ,,12/10/2017,   No ,By Accident,,Relative,,Firearm,,,Prisoner ,2017
1881, Kayseri ,,13/10/2017,   No ,Controversy,,Husband,,Assault,Striking Tool,,Prisoner ,2017
1882, Konya , Adult ,14/10/2017,   No  ,Controversy,,Husband,,Firearm,,,Prisoner ,2017
1883, Konya ,,14/10/2017,   No ,Undetectable,,Friend,,Firearm,,,Prisoner ,2017
1884, Konya ,,14/10/2017,   Undetectable ,Because something that a man wanted did not happen,,Husband,,Assault,,,,2017
1885, Konya , Adult ,14/10/2017,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2017
1886,,,23/10/2017,   No ,Controversy,,Brother,,Firearm,,,,2017
1887,,,24/10/2017,   No ,Controversy,,Brother,,Assault,,,,2017
1888,,,25/10/2017,   No ,Controversy,,Ex Husband,,Firearm,,,,2017
1889,,,29/10/2017,   No ,Controversy,,Husband,,Firearm,,,,2017
1890,,,29/10/2017,   No ,Be rejected,,Ex Boyfriend,,Firearm,,,,2017
1891, Adana ,,01/11/2017,   No ,Controversy,,Someone She Does Not Know,,Firearm,,,Undetectable,2017
1892, Adana ,,01/11/2017,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2017
1893, Istanbul , Adult ,10/11/2017,   Undetectable ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2017
1894, Izmir ,,11/11/2017,   No ,Undetectable,,Grandson,,Assault,,,Prisoner ,2017
1895,,,22/11/2017,   No ,Breaking Up,,Someone She Knows,,Firearm,,,,2017
1896,,,26/11/2017,   No ,Jealousy,,Husband,,Cutting Tool,,,,2017
1897,,,27/11/2017,   No ,Controversy,,Husband,,Firearm,,,,2017
1898,,,29/11/2017,   No ,Jealousy,,Ex Husband,,Firearm,,,,2017
1899,,,30/11/2017,   No ,While Protecting Her Daughter,,Daughter's Husband,,Firearm,,,,2017
1900, Adana ,Adult,01/12/2017,   Undetectable ,Crisis and Unemployment,,Brother,,Cutting Tool,,,,2017
1901, Adana ,,01/12/2017,   No ,Be rejected,,Someone She Knows,,Assault,,,Prisoner ,2017
1902, Adana , Adult ,01/12/2017,   No ,To Be Late,,Father,,Firearm,,,Prisoner ,2017
1903, Ankara ,,02/12/2017,   No ,Undetectable,,Undetectable,,Hanging,,,Undetectable,2017
1904, Ankara ,,02/12/2017,   No ,Money,,Relative,,Firearm,,,Suicide ,2017
1905, Ankara , Adult ,02/12/2017,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Investigation Continues ,2017
1906, Bursa ,,05/12/2017,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2017
1907, Bursa ,,05/12/2017,   No ,Jealousy,,Husband,,Firearm,,,Prisoner ,2017
1908, Bursa , Adult ,05/12/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2017
1909, Bursa , Adult ,05/12/2017,   No ,Money,,Someone She Knows,,Cutting Tool,,,Prisoner ,2017
1910, Istanbul , Adult ,09/12/2017,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2017
1911, Istanbul ,,10/12/2017,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2017
1912, Istanbul , Adult ,10/12/2017,   No ,Cheating Suspicion,,Brother,,Undetectable,,,Prisoner ,2017
1913, Istanbul , Adult ,10/12/2017,   No ,Jealousy,,Boyfriend,,Cutting Tool,,,Prisoner ,2017
1914, Izmir , Adult ,11/12/2017,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2017
1915, Izmir , Adult ,12/12/2017,   No ,Being neglected,,Husband,,Assault,,,Prisoner ,2017
1916, Izmir , Adult ,12/12/2017,   No ,While Protecting Her Daughter,,Daughter's Ex Boyfriend,,Cutting Tool,,,Prisoner ,2017
1917, Izmir , Adult ,12/12/2017,   No ,Controversy,,Ex Boyfriend,,Firearm,,,Suicide ,2017
1918, Izmir , Adult ,12/12/2017,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2017
1919, Izmir , Adult ,12/12/2017,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Prisoner ,2017
1920, Kayseri ,,13/12/2017,   No ,Jealousy,,Husband,,Cutting Tool,,,Prisoner ,2017
1921, Kayseri , Adult ,13/12/2017,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2017
1922, Kayseri ,,13/12/2017,   Yes ,Undetectable,,Husband,,Cutting Tool,,,Prisoner ,2017
1923, Kayseri , Adult ,13/12/2017,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2017
1924, Kayseri , Adult ,13/12/2017,   No ,Having Alzheimer's disease,,Husband,,Asphyxiate,,,Prisoner ,2017
1925, Sanliurfa ,,17/12/2017,   No ,By Accident,,Undetectable,,Firearm,,,Undetectable ,2017
1926, Sanliurfa ,,17/12/2017,   No ,Controversy,,Boyfriend,,Assault,Asphyxiate,,Prisoner ,2017
1927, Sanliurfa , Adult ,18/12/2017,   No ,Controversy,,Father,,Asphyxiate,,,Prisoner ,2017
1928,,,19/12/2017,   Undetectable ,Undetectable,,Husband,,Firearm,,,,2017
1929,,,19/12/2017,   No ,Controversy,,Relative,,Firearm,,,,2017
1930,,,19/12/2017,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2017
1931, Adana ,,22/12/2017,   No ,Money,Controversy,Someone She Knows,,Firearm,,,Prisoner ,2017
1932,,,23/12/2017,   No ,While Protecting Her Sibling,,Sister's Husband,,Firearm,,,,2017
1933, Adana ,,24/12/2017,   Undetectable ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2017
1934,,,24/12/2017,   No ,Be rejected,,Someone She Knows,,Cutting Tool,,,,2017
1935,,,24/12/2017,   No ,Cheating,,Husband,,Firearm,,,,2017
1936,,,24/12/2017,   No ,While Protecting Her Daughter,,Relative,,Firearm,,,,2017
1937,,,25/12/2017,   No ,Divorce,,Ex Husband,,Firearm,,,,2017
1938,,,26/12/2017,   No ,Morals,,Brother,,Firearm,,,,2017
1939,,,29/12/2017,   No ,Controversy,For wanting to make a decision about her own life,Boyfriend,,Firearm,,,,2017
1940,,,31/12/2017,   No ,Controversy,,Husband,,Cutting Tool,,,,2017
1941, Ankara ,, 01/12/2017 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2017
1942, Elazig ,, 06/08/2017 ,   No ,Controversy,,Husband,,Cutting Tool,,,Wanted ,2017
1943, Hakkari ,, 07/10/2017 ,   No  ,Undetectable,,Relative,,Firearm,,,Prisoner ,2017
1944, Igdir , Adult , 08/02/2017 ,   No ,Controversy,,Husband,,Firearm,,,Wanted ,2017
1945, Istanbul ,, 09/03/2017 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Prisoner ,2017
1946, Kibris ,, 13/01/2017 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,Suicide ,2017
1947, Sinop , Adult , 17/05/2017 ,   No ,By Accident,,Someone She Does Not Know,,Firearm,,,Prisoner ,2017
1948, Sirnak , Adult , 17/05/2017 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2017
1949,,, 21/04/2017 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2017
1950,,, 23/02/2017 ,   No ,Controversy,,Husband,,Firearm,,,,2017
1951,,, 29/11/2017 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2017
1952,,, 29/11/2017 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2017
1953,,, 31/05/2017 ,   No ,Controversy,,Husband,,Firearm,,,,2017
1954, Adana , Adult ,01/01/2018,   No ,Controversy,,Ex Husband,,Firearm,,,Prisoner ,2018
1955, Bursa , Adult ,05/01/2018,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2018
1956,,,23/02/2018,   No ,Crisis and Unemployment,,Father,,Firearm,,,,2018
1957, Adana , Adult ,03/05/2018,   No ,Divorce Suggestion,,Husband,,Striking Tool,Cutting Tool,,Prisoner ,2018
1958, Adana ,,15/05/2018,   No ,Jealousy,,Someone's Wife,,Firearm,,,Prisoner ,2018
1959, Adana , Adult ,24/09/2018,   No ,Controversy,,Son,,Assault,,,Prisoner ,2018
1960, Adana , Underage , 01/02/2018 ,   No ,Undetectable,,Someone She Does Not Know,,Assault,,,Investigation Continues,2018
1961, Adana ,, 01/02/2018 ,   No ,Undetectable,,Someone She Does Not Know,,Asphyxiate,,,Prisoner ,2018
1962, Adana , Adult  , 01/02/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2018
1963, Adana , Adult , 01/03/2018 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2018
1964, Adana , Adult , 01/03/2018 ,   Undetectable ,Undetectable,,Undetectable,,Torture,,,Investigation Continues ,2018
1965, Afyonkarahisar ,, 01/06/2018 ,   No ,Controversy,,Ex Husband,,Firearm,,,Prisoner ,2018
1966, Afyonkarahisar , Underage , 01/06/2018 ,   No ,Controversy,,Brother,,Assault,,,Prisoner ,2018
1967, Afyonkarahisar ,, 01/07/2018 ,   No ,Theft,,Undetectable,,Assault,,,Undetectable ,2018
1968, Agri ,, 01/08/2018 ,   No ,Controversy,,Husband,,Cutting Tool,,,Suicide ,2018
1969, Amasya , Adult , 01/10/2018 ,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2018
1970, Ankara , Adult , 01/10/2018 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2018
1971, Ankara , Adult , 01/11/2018 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,,,Prisoner ,2018
1972, Ankara , Adult , 01/11/2018 ,   No ,Jealousy,,Boyfriend,,Cutting Tool,,,Wanted ,2018
1973, Ankara , Adult , 02/01/2018 ,   No ,Controversy,,Husband,,Asphyxiate,,,Prisoner ,2018
1974, Ankara , Adult , 02/01/2018 ,   No , Making Decisions About Her Life,,Boyfriend,,Assault,,,Prisoner ,2018
1975, Ankara , Adult , 02/04/2018 ,   Yes ,Controversy,,Husband,,Firearm,,,Suicide ,2018
1976, Ankara ,, 02/04/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2018
1977, Ankara ,, 02/05/2018 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,,,Prisoner ,2018
1978, Antalya ,, 02/08/2018 ,   No ,Undetectable,,Groom,,Firearm,,,Prisoner ,2018
1979, Antalya ,, 02/09/2018 ,   No ,Undetectable,,Son,,Asphyxiate,,,Prisoner ,2018
1980, Antalya , Adult , 02/12/2018 ,   No ,Money,,Husband,,Poisoning,,,Suicide ,2018
1981, Antalya ,, 02/12/2018 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2018
1982, Antalya , Adult , 02/12/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2018
1983, Antalya ,, 02/12/2018 ,   No ,Controversy,,Husband,,Cutting Tool,,,Suicide ,2018
1984, Antalya ,, 02/12/2018 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Prisoner ,2018
1985, Antalya ,, 03/01/2018 ,   Yes ,Breaking Up Suggestion,,Husband,,Firearm,,,Prisoner ,2018
1986, Antalya , Adult , 03/01/2018 ,   No ,Controversy,,Husband,,Firearm,,,Wanted ,2018
1987, Antalya ,, 03/02/2018 ,   No ,Animosity,,Relative,,Firearm,,,Prisoner ,2018
1988, Antalya ,, 03/03/2018 ,   No ,Be rejected,Controversy,Ex Boyfriend,,Firearm,,,Suicide ,2018
1989, Antalya ,Adult, 03/03/2018 ,   Undetectable ,Divorce,,Ex Husband,,Cutting Tool,,,,2018
1990, Artvin , Adult , 03/05/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2018
1991, Artvin ,, 03/05/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2018
1992, Aydin ,Adult, 03/06/2018 ,   No ,Be rejected,,Someone She Does Not Know,,Torture,,,,2018
1993, Aydin ,, 03/07/2018 ,   No ,Controversy,,Father,,Firearm,,,Prisoner ,2018
1994, Aydin ,Adult, 03/07/2018 ,   No ,Divorce,,Husband,,Firearm,,,,2018
1995, Aydin , Adult , 03/08/2018 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2018
1996, Aydin , Adult , 03/08/2018 ,   No ,Controversy ,Breaking Up Suggestion,Ex Boyfriend,,Firearm,,,Prisoner ,2018
1997, Aydin ,Adult, 03/09/2018 ,   Undetectable ,Jealousy,,Boyfriend,,Firearm,,,,2018
1998, Balikesir , Adult , 03/09/2018 ,   No ,Controversy,,Son,,Asphyxiate,,,Prisoner ,2018
1999, Balikesir ,Adult, 03/09/2018 ,   Undetectable ,Breaking Up,,Boyfriend,,Firearm,,,,2018
2000, Balikesir ,, 03/10/2018 ,   Yes ,Controversy,,Ex Husband,,Cutting Tool,,,Escape ,2018
2001, Batman , Adult , 04/02/2018 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2018
2002, Mugla ,, 04/03/2018 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Prisoner ,2018
2003, Mugla , Adult , 04/03/2018 ,   No ,Controversy,,Someone She Does Not Know,,Firearm,,,Prisoner ,2018
2004, Bolu ,, 04/05/2018 ,   No ,Be rejected,,Ex Boyfriend,,Firearm,,,Prisoner ,2018
2005, Burdur , Underage , 04/05/2018 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,Asphyxiate,,Prisoner ,2018
2006, Burdur ,, 04/06/2018 ,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2018
2007, Bursa ,Adult, 04/07/2018 ,   No ,Breaking Up,,Husband,,Torture,,,,2018
2008, Bursa ,, 04/08/2018 ,   No ,Undetectable,,Undetectable,,Hanging,,,Undetectable ,2018
2009, Bursa ,, 04/08/2018 ,   Yes ,Be rejected,,Someone She Knows,,Firearm,,,Suicide ,2018
2010, Bursa ,, 04/09/2018 ,   No ,Be rejected,,Ex Boyfriend,,Cutting Tool,,,Prisoner ,2018
2011, Bursa , Adult , 04/09/2018 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Wanted ,2018
2012, Bursa , Adult , 04/09/2018 ,   No ,Controversy,,Fiancee,,Assault,,,Prisoner ,2018
2013, Bursa ,Adult, 04/10/2018 ,   No ,Undetectable,,Undetectable,,Torture,,,,2018
2014, Bursa , Adult , 04/10/2018 ,   No ,Controversy,,Someone She Knows,,Cutting Tool,,,Prisoner ,2018
2015, Bursa , Adult , 05/01/2018 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2018
2016, Corlu , Adult , 05/02/2018 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2018
2017, Corum ,, 05/03/2018 ,   No ,Controversy,,Groom,,Cutting Tool,,,Prisoner ,2018
2018, Corum ,, 05/03/2018 ,   No ,By Accident,,Grandson,,Firearm,,,Prisoner ,2018
2019, Denizli ,, 05/05/2018 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2018
2020, Denizli , Adult , 05/05/2018 ,   Yes ,Undetectable,,Husband,,Firearm,,,Suicide ,2018
2021, Denizli , Adult , 05/06/2018 ,   No ,Rape,,Someone She Does Not Know,,Asphyxiate,Rape,Assault,Prisoner ,2018
2022, Denizli , Underage , 05/06/2018 ,   No ,Controversy,,Father,,Asphyxiate,,,Suicide ,2018
2023, Denizli , Adult , 05/06/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2018
2024, Tunceli , Adult , 05/09/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2018
2025, Zonguldak ,, 05/09/2018 ,   No ,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner ,2018
2026, Diyarbakir , Adult , 06/01/2018 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2018
2027, Diyarbakir , Adult , 06/01/2018 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2018
2028, Edirne , Adult , 06/04/2018 ,   No ,Undetectable,,Son,,Assault,,,Prisoner ,2018
2029, Elazig ,Adult, 06/08/2018 ,   Undetectable ,Divorce,,Father,,Firearm,,,,2018
2030, Erzurum , Adult , 06/10/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2018
2031, Muğla , Adult , 07/01/2018 ,   No ,Undetectable,,Husband,,Assault,,,Suicide ,2018
2032, Gaziantep ,, 07/02/2018 ,   No ,While Protecting Her Relative,,Niece's Husband,,Firearm,,,Wanted ,2018
2033, Gaziantep , Adult , 07/04/2018 ,   No ,Controversy,,Husband,,Assault,Asphyxiate,,Prisoner ,2018
2034, Gaziantep ,, 07/08/2018 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,Firearm,,Escape ,2018
2035, Gaziantep ,, 07/08/2018 ,   No ,By Accident,,Someone She Does Not Know,,Firearm,,,Prisoner ,2018
2036, Gaziantep ,, 07/08/2018 ,   No ,Undetectable,,Husband,,Cutting Tool,,,Suicide ,2018
2037, Gaziantep ,, 07/08/2018 ,   No ,Undetectable,,Husband's Nephew,,Firearm,,,Wanted ,2018
2038, Giresun ,, 07/09/2018 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable,2018
2039, Giresun , Underage , 07/09/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues,2018
2040, Hakkari ,, 07/10/2018 ,   No ,Undetectable,,Relative,,Firearm,,,Prisoner ,2018
2041, Hatay ,, 07/12/2018 ,   No ,Undetectable,,Boyfriend,,Poisoning,,,Suicide ,2018
2042, Hatay , Adult , 07/12/2018 ,   No ,Controversy,,Son,,Firearm,,,Suicide ,2018
2043, Hatay ,, 08/01/2018 ,   No ,Breaking Up Suggestion,,Husband,,Undetectable,,,Prisoner ,2018
2044, Isparta , Adult , 08/03/2018 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Prisoner ,2018
